Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
Oak Street Weather Station,08/25/2015 11:00:00 AM,17.3,13.0,61,0,0,285.2,0,351,2,2.8,994.8,169,0,12.1,08/25/2015 11:00 AM,OakStreetWeatherStation201508251100
63rd Street Weather Station,08/25/2015 12:00:00 PM,17.8,13.6,63,0,0,555.3,0,342,2.9,4.1,994.4,343,355,12,08/25/2015 12:00 PM,63rdStreetWeatherStation201508251200
Oak Street Weather Station,08/25/2015 12:00:00 PM,17.6,13.1,61,0,0,285.2,0,357,2,3.2,994.8,291,0,12,08/25/2015 12:00 PM,OakStreetWeatherStation201508251200
63rd Street Weather Station,08/25/2015 01:00:00 PM,16.3,13.3,72,0,0,555.3,0,71,1.6,2.6,994.7,401,355,11.9,08/25/2015 1:00 PM,63rdStreetWeatherStation201508251300
63rd Street Weather Station,08/25/2015 02:00:00 PM,17.2,13.8,70,0,0,555.3,0,81,4.3,5.4,994.1,969,354,11.9,08/25/2015 2:00 PM,63rdStreetWeatherStation201508251400
Oak Street Weather Station,08/25/2015 02:00:00 PM,16.5,13.3,70,0,0,285.2,0,98,0.8,1.4,994.5,428,0,12.1,08/25/2015 2:00 PM,OakStreetWeatherStation201508251400
63rd Street Weather Station,08/25/2015 03:00:00 PM,17.4,14.4,73,0,0,555.3,0,65,2.7,3.7,994,647,354,11.9,08/25/2015 3:00 PM,63rdStreetWeatherStation201508251500
Oak Street Weather Station,08/25/2015 03:00:00 PM,17.3,13.5,66,0,0,285.2,0,89,1,2.2,994.6,212,0,12.1,08/25/2015 3:00 PM,OakStreetWeatherStation201508251500
63rd Street Weather Station,08/25/2015 04:00:00 PM,17.5,14.4,72,0,0,555.3,0,66,2.9,3.7,994,142,354,12,08/25/2015 4:00 PM,63rdStreetWeatherStation201508251600
Oak Street Weather Station,08/25/2015 04:00:00 PM,17.6,13.7,65,0,0,285.2,0,105,0.7,1.6,994.6,173,0,12.1,08/25/2015 4:00 PM,OakStreetWeatherStation201508251600
63rd Street Weather Station,08/25/2015 05:00:00 PM,17.4,14.6,75,0,0,555.3,0,70,2.6,3,994.2,236,355,12,08/25/2015 5:00 PM,63rdStreetWeatherStation201508251700
Oak Street Weather Station,08/25/2015 05:00:00 PM,18.1,14.1,65,0,0,285.2,0,104,0.7,1.5,994.7,154,0,12.1,08/25/2015 5:00 PM,OakStreetWeatherStation201508251700
63rd Street Weather Station,08/25/2015 06:00:00 PM,18.1,14.9,71,0,0,555.3,0,81,1.4,2.5,994.3,94,354,11.9,08/25/2015 6:00 PM,63rdStreetWeatherStation201508251800
Oak Street Weather Station,08/25/2015 06:00:00 PM,17.5,14.0,69,0,0,285.2,0,84,0.7,1.1,994.8,69,0,12,08/25/2015 6:00 PM,OakStreetWeatherStation201508251800
63rd Street Weather Station,08/25/2015 07:00:00 PM,17.9,15.1,75,0,0,555.3,0,71,2.8,3.3,994.5,20,354,11.9,08/25/2015 7:00 PM,63rdStreetWeatherStation201508251900
Oak Street Weather Station,08/25/2015 07:00:00 PM,17.3,14.2,72,0,0,285.2,0,106,0.4,1.3,995.1,17,0,12.1,08/25/2015 7:00 PM,OakStreetWeatherStation201508251900
63rd Street Weather Station,08/25/2015 08:00:00 PM,17.8,15.2,77,0,0,555.3,0,71,2.8,4,994.7,2,354,11.9,08/25/2015 8:00 PM,63rdStreetWeatherStation201508252000
63rd Street Weather Station,08/25/2015 09:00:00 PM,17.7,15.3,78,0,0,555.3,0,66,2.4,3.4,995.4,2,354,11.9,08/25/2015 9:00 PM,63rdStreetWeatherStation201508252100
Oak Street Weather Station,08/25/2015 09:00:00 PM,17,14.4,76,0,0,285.2,0,82,0,0.9,996,2,0,12.1,08/25/2015 9:00 PM,OakStreetWeatherStation201508252100
63rd Street Weather Station,08/25/2015 10:00:00 PM,17.7,15.2,78,0,0,555.3,0,65,2,2.7,995.7,2,354,11.9,08/25/2015 10:00 PM,63rdStreetWeatherStation201508252200
Oak Street Weather Station,08/25/2015 10:00:00 PM,17.2,14.5,75,0,0,285.2,0,0,0,0.4,996.3,2,0,12.1,08/25/2015 10:00 PM,OakStreetWeatherStation201508252200
63rd Street Weather Station,08/25/2015 11:00:00 PM,17.6,15.2,78,0,0,555.3,0,66,0.9,1.6,995.8,2,355,11.9,08/25/2015 11:00 PM,63rdStreetWeatherStation201508252300
Oak Street Weather Station,08/25/2015 11:00:00 PM,16.9,14.3,76,0,0,285.2,0,23,0.3,0.5,996.3,2,0,12,08/25/2015 11:00 PM,OakStreetWeatherStation201508252300
63rd Street Weather Station,08/26/2015 12:00:00 AM,17.5,15.1,78,0,0,555.3,0,9,1.3,2,995.9,2,354,11.9,08/26/2015 12:00 AM,63rdStreetWeatherStation201508262400
Oak Street Weather Station,08/26/2015 12:00:00 AM,17,14.2,75,0,0,285.2,0,0,0,0.4,996.3,2,0,12,08/26/2015 12:00 AM,OakStreetWeatherStation201508262400
63rd Street Weather Station,08/26/2015 01:00:00 AM,17.2,14.7,77,0,0,555.3,0,8,1.6,2.1,995.8,2,354,11.9,08/26/2015 1:00 AM,63rdStreetWeatherStation201508260100
Oak Street Weather Station,08/26/2015 01:00:00 AM,16.9,13.9,73,0,0,285.2,0,36,0.3,0.5,996.2,2,0,12,08/26/2015 1:00 AM,OakStreetWeatherStation201508260100
63rd Street Weather Station,08/26/2015 02:00:00 AM,16.6,14.3,78,0,0,555.3,0,5,1.1,1.9,995.7,2,355,11.9,08/26/2015 2:00 AM,63rdStreetWeatherStation201508260200
Oak Street Weather Station,08/26/2015 02:00:00 AM,16.7,13.9,74,0,0,285.2,0,18,1.2,1.6,996.2,2,0,12,08/26/2015 2:00 AM,OakStreetWeatherStation201508260200
63rd Street Weather Station,08/26/2015 03:00:00 AM,16.2,13.9,79,0,0,555.3,0,336,0.8,1.4,995.6,3,354,11.9,08/26/2015 3:00 AM,63rdStreetWeatherStation201508260300
Oak Street Weather Station,08/26/2015 03:00:00 AM,16.3,13.5,73,0,0,285.2,0,22,1.9,2.7,996.2,2,0,12,08/26/2015 3:00 AM,OakStreetWeatherStation201508260300
63rd Street Weather Station,08/26/2015 04:00:00 AM,16,13.8,79,0,0,555.3,0,6,1,2.2,996.1,3,354,11.9,08/26/2015 4:00 AM,63rdStreetWeatherStation201508260400
Oak Street Weather Station,08/26/2015 04:00:00 AM,16.4,13.4,72,0,0,285.2,0,303,0,0.6,996.6,2,0,12.1,08/26/2015 4:00 AM,OakStreetWeatherStation201508260400
63rd Street Weather Station,08/26/2015 05:00:00 AM,16.1,13.7,77,0,0,555.3,0,13,2.2,4.3,996.4,2,354,11.9,08/26/2015 5:00 AM,63rdStreetWeatherStation201508260500
Oak Street Weather Station,08/26/2015 05:00:00 AM,16.1,13.4,74,0,0,285.2,0,344,0.6,1.1,997,2,359,12.1,08/26/2015 5:00 AM,OakStreetWeatherStation201508260500
63rd Street Weather Station,08/26/2015 06:00:00 AM,16.1,13.6,76,0,0,555.3,0,318,0.9,2,996.8,3,355,11.9,08/26/2015 6:00 AM,63rdStreetWeatherStation201508260600
Oak Street Weather Station,08/26/2015 06:00:00 AM,16.1,13.5,76,0,0,285.2,0,34,1.4,1.9,997.3,3,0,12.1,08/26/2015 6:00 AM,OakStreetWeatherStation201508260600
63rd Street Weather Station,08/26/2015 07:00:00 AM,16,13.9,80,0,0,555.3,0,16,1.8,3.7,997.6,39,355,11.9,08/26/2015 7:00 AM,63rdStreetWeatherStation201508260700
Oak Street Weather Station,08/26/2015 07:00:00 AM,16.2,13.6,75,0,0,285.2,0,18,1.9,2.4,998.2,18,0,12.1,08/26/2015 7:00 AM,OakStreetWeatherStation201508260700
63rd Street Weather Station,08/26/2015 08:00:00 AM,15.9,14.0,81,0,0,555.3,0,6,2.8,4.9,998.1,50,354,11.9,08/26/2015 8:00 AM,63rdStreetWeatherStation201508260800
Oak Street Weather Station,08/26/2015 08:00:00 AM,16,13.5,77,0,0,285.2,0,20,1.9,3.6,998.8,45,0,12.1,08/26/2015 8:00 AM,OakStreetWeatherStation201508260800
63rd Street Weather Station,08/26/2015 09:00:00 AM,16.2,13.9,78,0,0,555.3,0,7,2.8,4.6,998.6,101,354,12,08/26/2015 9:00 AM,63rdStreetWeatherStation201508260900
Oak Street Weather Station,08/26/2015 09:00:00 AM,15.7,13.5,79,0,0,285.2,0,19,1.5,2.4,999.1,105,0,12,08/26/2015 9:00 AM,OakStreetWeatherStation201508260900
63rd Street Weather Station,08/26/2015 10:00:00 AM,15.9,14.1,83,0,0,555.3,0,8,3.2,6.5,998.9,119,355,11.9,08/26/2015 10:00 AM,63rdStreetWeatherStation201508261000
Oak Street Weather Station,08/26/2015 10:00:00 AM,15.8,13.6,79,0,0,285.2,0,24,1.2,2.1,999.5,186,0,12.1,08/26/2015 10:00 AM,OakStreetWeatherStation201508261000
63rd Street Weather Station,08/26/2015 11:00:00 AM,16.2,14.4,83,0,0,555.3,0,18,4.4,6,999.2,435,355,11.9,08/26/2015 11:00 AM,63rdStreetWeatherStation201508261100
Oak Street Weather Station,08/26/2015 11:00:00 AM,16,13.6,77,0,0,285.2,0,12,1.8,3.2,999.8,226,0,12.1,08/26/2015 11:00 AM,OakStreetWeatherStation201508261100
63rd Street Weather Station,08/26/2015 12:00:00 PM,16.2,14.4,83,0,0,555.3,0,12,3.5,5.4,999.3,299,355,12,08/26/2015 12:00 PM,63rdStreetWeatherStation201508261200
Oak Street Weather Station,08/26/2015 12:00:00 PM,16.3,13.7,76,0,0,285.2,0,11,1.6,3.3,999.6,271,0,12.1,08/26/2015 12:00 PM,OakStreetWeatherStation201508261200
63rd Street Weather Station,08/26/2015 01:00:00 PM,16.3,14.1,78,0,0,555.3,0,11,3.6,5.7,999.1,351,354,11.9,08/26/2015 1:00 PM,63rdStreetWeatherStation201508261300
Oak Street Weather Station,08/26/2015 01:00:00 PM,16.1,13.5,75,0,0,285.2,0,17,1,1.6,999.7,234,0,12,08/26/2015 1:00 PM,OakStreetWeatherStation201508261300
63rd Street Weather Station,08/26/2015 02:00:00 PM,16.7,14.6,80,0,0,555.3,0,18,3.1,4.1,999,395,355,12,08/26/2015 2:00 PM,63rdStreetWeatherStation201508261400
Oak Street Weather Station,08/26/2015 02:00:00 PM,17,14.1,73,0,0,285.2,0,0,0,0.9,999.6,283,0,12.1,08/26/2015 2:00 PM,OakStreetWeatherStation201508261400
63rd Street Weather Station,08/26/2015 03:00:00 PM,17.4,15.1,79,0,0,555.3,0,18,1.8,3.2,998.9,304,354,12,08/26/2015 3:00 PM,63rdStreetWeatherStation201508261500
Oak Street Weather Station,08/26/2015 03:00:00 PM,16.8,14.0,74,0,0,285.2,0,20,1.1,2,999.4,265,0,12.1,08/26/2015 3:00 PM,OakStreetWeatherStation201508261500
63rd Street Weather Station,08/26/2015 04:00:00 PM,17.2,15.0,79,0,0,555.3,0,17,3,3.9,998.7,170,355,12,08/26/2015 4:00 PM,63rdStreetWeatherStation201508261600
Oak Street Weather Station,08/26/2015 04:00:00 PM,17.3,13.9,69,0,0,285.2,0,59,0.4,0.9,999.3,180,0,12.1,08/26/2015 4:00 PM,OakStreetWeatherStation201508261600
63rd Street Weather Station,08/26/2015 05:00:00 PM,17.4,14.3,72,0,0,555.3,0,61,1,2.1,998.6,126,355,11.9,08/26/2015 5:00 PM,63rdStreetWeatherStation201508261700
Oak Street Weather Station,08/26/2015 05:00:00 PM,17.6,14.0,68,0,0,285.2,0,0,0,0.6,999.1,107,0,12,08/26/2015 5:00 PM,OakStreetWeatherStation201508261700
63rd Street Weather Station,08/26/2015 06:00:00 PM,17.9,14.4,69,0,0,555.3,0,67,2.2,2.8,998.7,54,354,11.9,08/26/2015 6:00 PM,63rdStreetWeatherStation201508261800
Oak Street Weather Station,08/26/2015 06:00:00 PM,17.6,14.1,68,0,0,285.2,0,0,0,0.4,999,48,0,12,08/26/2015 6:00 PM,OakStreetWeatherStation201508261800
63rd Street Weather Station,08/26/2015 07:00:00 PM,18,14.5,69,0,0,555.3,0,66,1.8,2.6,998.6,12,354,11.9,08/26/2015 7:00 PM,63rdStreetWeatherStation201508261900
Oak Street Weather Station,08/26/2015 07:00:00 PM,17.7,14.3,69,0,0,285.2,0,50,0.3,0.5,999.1,13,0,12.1,08/26/2015 7:00 PM,OakStreetWeatherStation201508261900
63rd Street Weather Station,08/26/2015 08:00:00 PM,18,14.3,68,0,0,555.3,0,62,0.8,2,998.4,2,355,12,08/26/2015 8:00 PM,63rdStreetWeatherStation201508262000
Oak Street Weather Station,08/26/2015 08:00:00 PM,17.7,14.2,69,0,0,285.2,0,76,0.5,0.8,998.9,2,0,12,08/26/2015 8:00 PM,OakStreetWeatherStation201508262000
63rd Street Weather Station,08/26/2015 09:00:00 PM,18.2,14.7,69,0,0,555.3,0,60,1.1,1.7,999,2,354,11.9,08/26/2015 9:00 PM,63rdStreetWeatherStation201508262100
Oak Street Weather Station,08/26/2015 09:00:00 PM,18.1,14.5,68,0,0,285.2,0,0,0,0,999.4,2,0,12.1,08/26/2015 9:00 PM,OakStreetWeatherStation201508262100
63rd Street Weather Station,08/26/2015 10:00:00 PM,18.4,14.8,69,0,0,555.3,0,56,1.8,3.5,999.2,2,355,11.9,08/26/2015 10:00 PM,63rdStreetWeatherStation201508262200
Oak Street Weather Station,08/26/2015 10:00:00 PM,18,14.4,68,0,0,285.2,0,24,0.4,0.8,999.7,2,0,12,08/26/2015 10:00 PM,OakStreetWeatherStation201508262200
63rd Street Weather Station,08/26/2015 11:00:00 PM,18.3,14.9,70,0,0,555.3,0,31,1.7,3.7,999.1,2,355,11.9,08/26/2015 11:00 PM,63rdStreetWeatherStation201508262300
63rd Street Weather Station,08/27/2015 12:00:00 AM,17.5,14.4,72,0,0,555.3,0,0,0,0.4,999,2,355,11.9,08/27/2015 12:00 AM,63rdStreetWeatherStation201508272400
Oak Street Weather Station,08/27/2015 12:00:00 AM,17.6,13.9,68,0,0,285.2,0,18,0.4,0.4,999.3,2,0,12.1,08/27/2015 12:00 AM,OakStreetWeatherStation201508272400
63rd Street Weather Station,08/27/2015 01:00:00 AM,17.3,14.2,71,0,0,555.3,0,296,0.6,0.8,998.8,2,353,11.9,08/27/2015 1:00 AM,63rdStreetWeatherStation201508270100
63rd Street Weather Station,08/27/2015 02:00:00 AM,16.6,13.8,74,0,0,555.3,0,299,0.9,1.3,998.4,2,354,11.9,08/27/2015 2:00 AM,63rdStreetWeatherStation201508270200
Oak Street Weather Station,08/27/2015 02:00:00 AM,17.5,13.7,66,0,0,285.2,0,298,0.4,0.7,998.8,2,0,12.2,08/27/2015 2:00 AM,OakStreetWeatherStation201508270200
63rd Street Weather Station,08/27/2015 03:00:00 AM,15.3,13.6,84,0,0,555.3,0,271,1.2,1.4,998.7,3,355,12,08/27/2015 3:00 AM,63rdStreetWeatherStation201508270300
Oak Street Weather Station,08/27/2015 03:00:00 AM,17.2,13.9,70,0,0,285.2,0,0,0,0.6,999.2,2,0,12,08/27/2015 3:00 AM,OakStreetWeatherStation201508270300
63rd Street Weather Station,08/27/2015 04:00:00 AM,15.5,13.6,82,0,0,555.3,0,279,1.8,2.4,999,3,354,11.9,08/27/2015 4:00 AM,63rdStreetWeatherStation201508270400
Oak Street Weather Station,08/27/2015 04:00:00 AM,16.7,13.8,73,0,0,285.2,0,322,0.5,1,999.4,2,0,12,08/27/2015 4:00 AM,OakStreetWeatherStation201508270400
63rd Street Weather Station,08/27/2015 05:00:00 AM,15.3,13.6,84,0,0,555.3,0,268,1.3,1.8,998.8,3,354,11.9,08/27/2015 5:00 AM,63rdStreetWeatherStation201508270500
Oak Street Weather Station,08/27/2015 05:00:00 AM,16.7,13.8,73,0,0,285.2,0,0,0,0.3,999.3,2,0,12,08/27/2015 5:00 AM,OakStreetWeatherStation201508270500
63rd Street Weather Station,08/27/2015 06:00:00 AM,15.7,14.0,83,0,0,555.3,0,265,1.6,2.3,999.7,3,355,11.9,08/27/2015 6:00 AM,63rdStreetWeatherStation201508270600
Oak Street Weather Station,08/27/2015 06:00:00 AM,16.9,13.9,72,0,0,285.2,0,278,0.9,1.6,"1,000",2,0,12,08/27/2015 6:00 AM,OakStreetWeatherStation201508270600
63rd Street Weather Station,08/27/2015 07:00:00 AM,16,14.0,81,0,0,555.3,0,260,2.2,3.2,"1,000.5",28,354,11.9,08/27/2015 7:00 AM,63rdStreetWeatherStation201508270700
Oak Street Weather Station,08/27/2015 07:00:00 AM,16.7,13.7,73,0,0,285.2,0,266,0.9,2.2,"1,000.9",24,356,12.1,08/27/2015 7:00 AM,OakStreetWeatherStation201508270700
63rd Street Weather Station,08/27/2015 08:00:00 AM,16.6,14.2,77,0,0,555.3,0,268,1.9,3.5,"1,000.8",83,354,11.9,08/27/2015 8:00 AM,63rdStreetWeatherStation201508270800
Oak Street Weather Station,08/27/2015 08:00:00 AM,17.2,13.9,70,0,0,285.2,0,323,0.5,1.3,"1,001.1",79,0,12,08/27/2015 8:00 AM,OakStreetWeatherStation201508270800
63rd Street Weather Station,08/27/2015 09:00:00 AM,17.9,14.7,71,0,0,555.3,0,0,0,0.8,"1,000.2",265,355,11.9,08/27/2015 9:00 AM,63rdStreetWeatherStation201508270900
Oak Street Weather Station,08/27/2015 09:00:00 AM,18.4,14.4,66,0,0,285.2,0,309,0.8,1.8,"1,000.7",196,0,12.2,08/27/2015 9:00 AM,OakStreetWeatherStation201508270900
63rd Street Weather Station,08/27/2015 10:00:00 AM,18.3,15.0,71,0,0,555.3,0,107,0.5,0.8,"1,000.1",271,354,11.9,08/27/2015 10:00 AM,63rdStreetWeatherStation201508271000
Oak Street Weather Station,08/27/2015 10:00:00 AM,17.2,14.5,75,0,0,285.2,0,97,0.7,1.3,"1,000.4",309,0,12,08/27/2015 10:00 AM,OakStreetWeatherStation201508271000
63rd Street Weather Station,08/27/2015 11:00:00 AM,18.6,15.1,69,0,0,555.3,0,62,1.2,2,999.9,394,355,12,08/27/2015 11:00 AM,63rdStreetWeatherStation201508271100
Oak Street Weather Station,08/27/2015 11:00:00 AM,17.7,14.8,74,0,0,285.2,0,51,1.1,1.5,"1,000.3",347,0,12.1,08/27/2015 11:00 AM,OakStreetWeatherStation201508271100
63rd Street Weather Station,08/27/2015 12:00:00 PM,18.8,15.1,68,0,0,555.3,0,20,1.1,1.7,999.7,407,355,11.9,08/27/2015 12:00 PM,63rdStreetWeatherStation201508271200
Oak Street Weather Station,08/27/2015 12:00:00 PM,18.9,15.0,67,0,0,285.2,0,60,1,1.5,"1,000.2",369,0,12.1,08/27/2015 12:00 PM,OakStreetWeatherStation201508271200
63rd Street Weather Station,08/27/2015 03:00:00 PM,20.5,16.7,69,0,0,555.3,0,82,2.3,3.8,998.7,643,354,11.9,08/27/2015 3:00 PM,63rdStreetWeatherStation201508271500
Oak Street Weather Station,08/27/2015 03:00:00 PM,19.2,15.8,71,0,0,285.2,0,93,1,1.9,999.1,603,359,12.1,08/27/2015 3:00 PM,OakStreetWeatherStation201508271500
63rd Street Weather Station,08/27/2015 04:00:00 PM,20.5,16.6,68,0,0,555.3,0,81,2.5,4.1,998.3,512,354,12,08/27/2015 4:00 PM,63rdStreetWeatherStation201508271600
Oak Street Weather Station,08/27/2015 04:00:00 PM,20,16.0,66,0,0,285.2,0,119,1.2,2.2,998.8,451,359,12.1,08/27/2015 4:00 PM,OakStreetWeatherStation201508271600
63rd Street Weather Station,08/27/2015 05:00:00 PM,19.9,16.3,69,0,0,555.3,0,103,1.4,2.6,998.2,350,354,12,08/27/2015 5:00 PM,63rdStreetWeatherStation201508271700
Oak Street Weather Station,08/27/2015 05:00:00 PM,20,16.1,68,0,0,285.2,0,117,1,2.6,998.6,290,0,12.1,08/27/2015 5:00 PM,OakStreetWeatherStation201508271700
63rd Street Weather Station,08/27/2015 06:00:00 PM,19.8,16.5,72,0,0,555.3,0,98,2.2,3.7,997.8,52,354,12,08/27/2015 6:00 PM,63rdStreetWeatherStation201508271800
Oak Street Weather Station,08/27/2015 06:00:00 PM,19.5,15.7,68,0,0,285.2,0,108,1,1.8,998.4,45,0,12.1,08/27/2015 6:00 PM,OakStreetWeatherStation201508271800
63rd Street Weather Station,08/27/2015 07:00:00 PM,19.6,16.6,74,0,0,555.3,0,120,0.6,1,997.5,38,355,11.9,08/27/2015 7:00 PM,63rdStreetWeatherStation201508271900
Oak Street Weather Station,08/27/2015 07:00:00 PM,19.8,15.9,68,0,0,285.2,0,111,1,2.1,997.9,27,0,12.1,08/27/2015 7:00 PM,OakStreetWeatherStation201508271900
63rd Street Weather Station,08/27/2015 08:00:00 PM,19.6,17.1,78,0,0,555.3,0,117,0.7,0.9,997.5,2,355,11.9,08/27/2015 8:00 PM,63rdStreetWeatherStation201508272000
Oak Street Weather Station,08/27/2015 08:00:00 PM,19.6,16.0,69,0,0,285.2,0,103,1,2.2,997.9,1,0,12.1,08/27/2015 8:00 PM,OakStreetWeatherStation201508272000
63rd Street Weather Station,08/27/2015 09:00:00 PM,19.7,17.3,80,0,0,555.3,0,137,0.5,1,997.6,2,355,11.9,08/27/2015 9:00 PM,63rdStreetWeatherStation201508272100
Oak Street Weather Station,08/27/2015 09:00:00 PM,19.7,16.4,72,0,0,285.2,0,124,0.7,2.1,998.1,1,0,12.1,08/27/2015 9:00 PM,OakStreetWeatherStation201508272100
63rd Street Weather Station,08/27/2015 10:00:00 PM,19.8,17.5,80,0,0,555.3,0,135,0.5,0.9,997.8,2,354,11.9,08/27/2015 10:00 PM,63rdStreetWeatherStation201508272200
Oak Street Weather Station,08/27/2015 10:00:00 PM,20,16.7,72,0,0,285.2,0,104,1,2,998.2,1,0,12,08/27/2015 10:00 PM,OakStreetWeatherStation201508272200
63rd Street Weather Station,08/27/2015 11:00:00 PM,19.3,17.5,84,0,0,555.3,0,161,1,2.5,998.1,2,355,11.9,08/27/2015 11:00 PM,63rdStreetWeatherStation201508272300
Oak Street Weather Station,08/27/2015 11:00:00 PM,20.3,16.9,72,0,0,285.2,0,101,1,1.9,998.5,1,0,12.1,08/27/2015 11:00 PM,OakStreetWeatherStation201508272300
63rd Street Weather Station,08/28/2015 12:00:00 AM,19.1,17.3,84,0,0,555.3,0,162,2.1,3.9,997.8,2,355,12,08/28/2015 12:00 AM,63rdStreetWeatherStation201508282400
Oak Street Weather Station,08/28/2015 12:00:00 AM,19.9,17.0,75,0,0,285.2,0,120,0.9,2.2,998.2,1,0,12,08/28/2015 12:00 AM,OakStreetWeatherStation201508282400
63rd Street Weather Station,08/28/2015 01:00:00 AM,19.2,16.5,76,0,0,555.3,0,166,2.4,3.9,997.9,2,354,11.9,08/28/2015 1:00 AM,63rdStreetWeatherStation201508280100
Oak Street Weather Station,08/28/2015 01:00:00 AM,19.7,16.8,75,0,0,285.2,0,106,0.7,1.6,998.3,1,0,12.1,08/28/2015 1:00 AM,OakStreetWeatherStation201508280100
63rd Street Weather Station,08/28/2015 02:00:00 AM,18.6,16.6,82,0,0,555.3,0,163,1.4,3.3,997.5,2,355,11.9,08/28/2015 2:00 AM,63rdStreetWeatherStation201508280200
Oak Street Weather Station,08/28/2015 02:00:00 AM,19.5,16.5,75,0,0,285.2,0,106,1,2,998,1,0,12.1,08/28/2015 2:00 AM,OakStreetWeatherStation201508280200
63rd Street Weather Station,08/28/2015 03:00:00 AM,18.3,16.1,80,0,0,555.3,0,178,1.8,2.7,997.5,2,355,11.9,08/28/2015 3:00 AM,63rdStreetWeatherStation201508280300
Oak Street Weather Station,08/28/2015 03:00:00 AM,19.3,16.5,75,0,0,285.2,0,98,1.3,3,998,1,0,12.1,08/28/2015 3:00 AM,OakStreetWeatherStation201508280300
63rd Street Weather Station,08/28/2015 04:00:00 AM,17.1,15.2,82,0,0,555.3,0,204,1.3,2.6,997.4,2,355,11.9,08/28/2015 4:00 AM,63rdStreetWeatherStation201508280400
Oak Street Weather Station,08/28/2015 04:00:00 AM,18.9,16.1,75,0,0,285.2,0,115,1,2.5,997.6,1,0,12.1,08/28/2015 4:00 AM,OakStreetWeatherStation201508280400
63rd Street Weather Station,08/28/2015 05:00:00 AM,16.9,15.2,84,0,0,555.3,0,180,1.9,3.1,997.2,2,354,11.9,08/28/2015 5:00 AM,63rdStreetWeatherStation201508280500
Oak Street Weather Station,08/28/2015 05:00:00 AM,19.4,15.9,70,0,0,285.2,0,0,0,1.4,997.4,1,0,12.1,08/28/2015 5:00 AM,OakStreetWeatherStation201508280500
63rd Street Weather Station,08/28/2015 06:00:00 AM,16.3,14.9,86,0,0,555.3,0,192,1.5,2.8,997.3,3,355,11.9,08/28/2015 6:00 AM,63rdStreetWeatherStation201508280600
Oak Street Weather Station,08/28/2015 06:00:00 AM,19,15.7,72,0,0,285.2,0,113,0.7,2.6,997.6,2,0,12.1,08/28/2015 6:00 AM,OakStreetWeatherStation201508280600
63rd Street Weather Station,08/28/2015 07:00:00 AM,16.8,15.1,84,0,0,555.3,0,217,1.4,2.7,998,89,354,11.9,08/28/2015 7:00 AM,63rdStreetWeatherStation201508280700
Oak Street Weather Station,08/28/2015 07:00:00 AM,19.5,16.1,71,0,0,285.2,0,0,0,0.5,998.2,85,0,12.1,08/28/2015 7:00 AM,OakStreetWeatherStation201508280700
63rd Street Weather Station,08/28/2015 08:00:00 AM,18,16.0,81,0,0,555.3,0,206,1.9,3.8,998.2,186,354,12,08/28/2015 8:00 AM,63rdStreetWeatherStation201508280800
Oak Street Weather Station,08/28/2015 08:00:00 AM,19.7,16.3,71,0,0,285.2,0,50,0.6,0.8,998.5,191,0,12.1,08/28/2015 8:00 AM,OakStreetWeatherStation201508280800
63rd Street Weather Station,08/28/2015 09:00:00 AM,20,17.1,75,0,0,555.3,0,230,1.6,2.6,998.1,349,354,12,08/28/2015 9:00 AM,63rdStreetWeatherStation201508280900
Oak Street Weather Station,08/28/2015 09:00:00 AM,19.9,16.6,72,0,0,285.2,0,84,0.8,1.4,998.5,406,0,12.1,08/28/2015 9:00 AM,OakStreetWeatherStation201508280900
63rd Street Weather Station,08/28/2015 10:00:00 AM,22,18.2,69,0,0,555.3,0,230,1.1,2.1,998.5,350,354,11.8,08/28/2015 10:00 AM,63rdStreetWeatherStation201508281000
Oak Street Weather Station,08/28/2015 10:00:00 AM,21.5,17.5,68,0,0,285.2,0,61,1,1.8,998.8,324,0,12.1,08/28/2015 10:00 AM,OakStreetWeatherStation201508281000
63rd Street Weather Station,08/28/2015 11:00:00 AM,22.6,18.3,67,0,0,555.3,0,235,2.4,4.5,998.3,411,355,11.9,08/28/2015 11:00 AM,63rdStreetWeatherStation201508281100
Oak Street Weather Station,08/28/2015 11:00:00 AM,22,17.7,66,0,0,285.2,0,109,1.2,3.2,998.7,415,0,12.2,08/28/2015 11:00 AM,OakStreetWeatherStation201508281100
63rd Street Weather Station,08/28/2015 12:00:00 PM,23.5,18.7,63,0,0,555.3,0,258,3,4.4,998.1,294,355,11.9,08/28/2015 12:00 PM,63rdStreetWeatherStation201508281200
Oak Street Weather Station,08/28/2015 12:00:00 PM,23.5,17.8,58,0,0,285.2,0,50,0.4,1.3,998.5,244,0,12.1,08/28/2015 12:00 PM,OakStreetWeatherStation201508281200
63rd Street Weather Station,08/28/2015 01:00:00 PM,23.7,18.7,63,0,0,555.3,0,250,2.3,3.4,998,287,355,11.7,08/28/2015 1:00 PM,63rdStreetWeatherStation201508281300
Oak Street Weather Station,08/28/2015 01:00:00 PM,23.6,18.1,59,0,0,285.2,0,317,1.3,5,998.3,191,0,12.1,08/28/2015 1:00 PM,OakStreetWeatherStation201508281300
